"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","OC1","OD1","OD2","REM","EQD"
"01044099999","2021-01-04T17:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","160,1,N,0010,1","01128,1,9,N","009999,1,9,9","+0050,1","+0020,1","99999,9","02,1,+00701,1,99,9","07,1,+01128,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00701,1,99,9,99,9",,,"10250,1,99999,9",,,,,,,,"MET058METAR ENHK 041720Z 16002KT 9999 FEW023 BKN037 05/02 Q1025=",
"01044099999","2021-01-04T17:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","170,1,N,0010,1","00975,1,C,N","009999,1,9,9","+0050,1","+0020,1","99999,9","07,1,+00975,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00975,1,99,9,99,9",,,"10250,1,99999,9",,,,,,,,"MET051METAR ENHK 041750Z 17002KT 9999 BKN032 05/02 Q1025=",
"01044099999","2021-01-04T19:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,C,0000,1","01006,1,C,N","009999,1,9,9","+0050,1","+0020,1","99999,9","07,1,+01006,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01006,1,99,9,99,9",,,"10250,1,99999,9",,,,,,,,"MET051METAR ENHK 041920Z 00000KT 9999 BKN033 05/02 Q1025=",
"01044099999","2021-01-04T20:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","175,1,N,0015,1","99999,9,9,9","999999,9,9,9","+0060,1","+0018,1","10257,1",,,,,,"010,M,+0060,1","010,N,+0051,1","99999,9,10248,1","7,1,003,1,+999,9",,,,,"4,01,0023,1,184","9,99,0015,1,999","SYN004BUFR",
"01044099999","2021-01-04T20:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0015,1","01006,1,C,N","009999,1,9,9","+0060,1","+0020,1","99999,9","07,1,+01006,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01006,1,99,9,99,9",,,"10250,1,99999,9",,,,,,,,"MET051METAR ENHK 042020Z VRB03KT 9999 BKN033 06/02 Q1025=",
"01044099999","2021-01-04T21:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","245,1,N,0008,1","99999,9,9,9","999999,9,9,9","+0047,1","+0012,1","10259,1",,,,,,"010,M,+0062,1","010,N,+0048,1","99999,9,10251,1","5,1,001,1,+999,9",,,,,"4,01,0029,1,180","9,99,0019,1,999","SYN004BUFR",
"01044099999","2021-01-04T22:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","198,1,N,0011,1","99999,9,9,9","999999,9,9,9","+0052,1","+0023,1","10260,1",,,,,,"010,M,+0053,1","010,N,+0044,1","99999,9,10251,1","2,1,002,1,+999,9",,,,,"4,01,0019,1,205","9,99,0011,1,999","SYN004BUFR",
"01044099999","2021-01-05T01:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","130,1,N,0007,1","99999,9,9,9","999999,9,9,9","+0047,1","+0022,1","10253,1",,,,,,"010,M,+0057,1","010,N,+0047,1","99999,9,10244,1","7,1,007,1,+999,9",,,,,"4,01,0024,1,141","9,99,0016,1,999","SYN004BUFR",
"01044099999","2021-01-05T04:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","154,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0051,1","+0031,1","10249,1",,,,,,"010,M,+0051,1","010,N,+0047,1","99999,9,10240,1","7,1,004,1,+999,9",,,,,"4,01,0029,1,127","9,99,0023,1,999","SYN004BUFR",
"01044099999","2021-01-05T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","180,1,N,0005,1","00853,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9","07,1,+00853,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00853,1,99,9,99,9",,,"10240,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 050620Z 18001KT 9999 -RA BKN028 05/03 Q1024=",
"01044099999","2021-01-05T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","180,1,N,0010,1","00884,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9","07,1,+00884,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00884,1,99,9,99,9",,,"10240,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 050650Z 18002KT 9999 -RA BKN029 05/03 Q1024=",
"01044099999","2021-01-05T07:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","153,1,N,0015,1","99999,9,9,9","999999,9,9,9","+0047,1","+0039,1","10246,1",,,,,,"010,M,+0054,1","010,N,+0047,1","99999,9,10237,1","7,1,003,1,+999,9",,,,,"4,01,0021,1,165","9,99,0016,1,999","SYN004BUFR",
"01044099999","2021-01-05T07:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0010,1","00853,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9","07,1,+00853,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00853,1,99,9,99,9",,,"10240,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 050720Z VRB02KT 9999 -RA BKN028 05/03 Q1024=",
"01044099999","2021-01-05T08:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","142,1,N,0013,1","99999,9,9,9","999999,9,9,9","+0050,1","+0032,1","10247,1",,,,,,"010,M,+0052,1","010,N,+0047,1","99999,9,10238,1","4,1,000,1,+999,9",,,,,"4,01,0026,1,109","9,99,0019,1,999","SYN004BUFR",
"01044099999","2021-01-05T08:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0010,1","00823,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9","07,1,+00823,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00823,1,99,9,99,9",,,"10240,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 050820Z VRB02KT 9999 -RA BKN027 05/03 Q1024=",
"01044099999","2021-01-05T08:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0010,1","00762,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9","07,1,+00762,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9",,,"10240,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 050850Z VRB02KT 9999 -RA BKN025 05/03 Q1024=",
"01044099999","2021-01-05T09:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","197,1,N,0013,1","99999,9,9,9","999999,9,9,9","+0055,1","+0032,1","10246,1",,,,,,"010,M,+0055,1","010,N,+0046,1","99999,9,10237,1",,,,,,"4,01,0025,1,148","9,99,0019,1,999","SYN004BUFR","Q014     3APCTEN"
"01044099999","2021-01-05T09:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","170,1,N,0021,1","00732,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9","07,1,+00732,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00732,1,99,9,99,9",,,"10240,1,99999,9",,"16,1",,,,,,"MET056METAR ENHK 050920Z 17004KT 9999 VCSH BKN024 05/03 Q1024=",
"01044099999","2021-01-05T09:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0010,1","00732,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9","07,1,+00732,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00732,1,99,9,99,9",,,"10240,1,99999,9",,"16,1",,,,,,"MET056METAR ENHK 050950Z VRB02KT 9999 VCSH BKN024 05/03 Q1024=",
"01044099999","2021-01-05T10:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","140,1,N,0010,1","00823,1,C,N","009999,1,9,9","+0040,1","+0030,1","99999,9","07,1,+00823,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00823,1,99,9,99,9",,,"10230,1,99999,9",,,,,,,,"MET051METAR ENHK 051020Z 14002KT 9999 BKN027 04/03 Q1023=",
"01044099999","2021-01-05T10:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0010,1","00853,1,C,N","009999,1,9,9","+0040,1","+0030,1","99999,9","07,1,+00853,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00853,1,99,9,99,9",,,"10230,1,99999,9",,,,,,,,"MET051METAR ENHK 051050Z VRB02KT 9999 BKN028 04/03 Q1023=",
"01044099999","2021-01-05T11:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0010,1","00853,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9","07,1,+00853,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00853,1,99,9,99,9",,,"10230,1,99999,9",,,,,,,,"MET051METAR ENHK 051120Z VRB02KT 9999 BKN028 05/03 Q1023=",
"01044099999","2021-01-05T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","130,1,N,0015,1","00884,1,C,N","009999,1,9,9","+0040,1","+0030,1","99999,9","07,1,+00884,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00884,1,99,9,99,9",,,"10230,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 051150Z 13003KT 9999 -RA BKN029 04/03 Q1023=",
"01044099999","2021-01-05T12:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","160,1,N,0015,1","00853,1,C,N","009999,1,9,9","+0040,1","+0030,1","99999,9","07,1,+00853,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00853,1,99,9,99,9",,,"10230,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 051220Z 16003KT 9999 -RA BKN028 04/03 Q1023=",
"01044099999","2021-01-05T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","150,1,N,0010,1","00975,1,9,N","009999,1,9,9","+0040,1","+0030,1","99999,9","02,1,+00640,1,99,9","07,1,+00975,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00640,1,99,9,99,9",,,"10220,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 051250Z 15002KT 9999 -RA FEW021 BKN032 04/03 Q1022=",
"01044099999","2021-01-05T13:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","141,1,N,0009,1","99999,9,9,9","999999,9,9,9","+0045,1","+0036,1","10230,1",,,,,,"010,M,+0046,1","010,N,+0043,1","99999,9,10221,1","8,1,013,1,+999,9",,,,,"4,01,0028,1,119","9,99,0025,1,999","SYN004BUFR",
"01044099999","2021-01-05T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0010,1","00853,1,9,N","009999,1,9,9","+0040,1","+0030,1","99999,9","02,1,+00640,1,99,9","07,1,+00853,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00640,1,99,9,99,9",,,"10220,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 051320Z VRB02KT 9999 -RA FEW021 BKN028 04/03 Q1022=",
"01044099999","2021-01-05T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0015,1","00945,1,C,N","009999,1,9,9","+0040,1","+0030,1","99999,9","07,1,+00945,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00945,1,99,9,99,9",,,"10220,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 051350Z VRB03KT 9999 -RA BKN031 04/03 Q1022=",
"01044099999","2021-01-05T14:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","124,1,N,0016,1","99999,9,9,9","999999,9,9,9","+0041,1","+0031,1","10225,1",,,,,,"010,M,+0044,1","010,N,+0041,1","99999,9,10216,1","7,1,015,1,+999,9",,,,,"4,01,0026,1,085","9,99,0019,1,999","SYN004BUFR",
"01044099999","2021-01-05T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","160,1,N,0010,1","00945,1,C,N","009999,1,9,9","+0040,1","+0030,1","99999,9","07,1,+00945,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00945,1,99,9,99,9",,,"10220,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 051420Z 16002KT 9999 -RA BKN031 04/03 Q1022=",
"01044099999","2021-01-05T14:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0010,1","01067,1,9,N","009999,1,9,9","+0040,1","+0030,1","99999,9","02,1,+00610,1,99,9","07,1,+01067,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10220,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 051450Z VRB02KT 9999 -RA FEW020 BKN035 04/03 Q1022=",
"01044099999","2021-01-05T15:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","140,1,N,0010,1","01067,1,C,N","009999,1,9,9","+0040,1","+0030,1","99999,9","07,1,+01067,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01067,1,99,9,99,9",,,"10210,1,99999,9",,"61,1",,,,,,"MET055METAR ENHK 051520Z 14002KT 9999 -RA BKN035 04/03 Q1021=",
"01044099999","2021-01-05T16:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","999,9,V,0010,1","01798,1,9,N","009999,1,9,9","+0040,1","+0030,1","99999,9","04,1,+01006,1,99,9","07,1,+01798,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01006,1,99,9,99,9",,,"10210,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 051620Z VRB02KT 9999 -RA SCT033 BKN059 04/03 Q1021=",
"01044099999","2021-01-05T17:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0036,1","01829,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9","02,1,+00914,1,99,9","04,1,+01829,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10200,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 051720Z 11007KT 9999 -RA FEW030 SCT060 05/03 Q1020=",
"01044099999","2021-01-05T17:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0041,1","02438,1,9,N","009999,1,9,9","+0050,1","+0030,1","99999,9","02,1,+01067,1,99,9","07,1,+02438,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9",,,"10200,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 051750Z 11008KT 9999 -RA FEW035 BKN080 05/03 Q1020=",
"01044099999","2021-01-05T18:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","150,1,N,0015,1","01676,1,9,N","009999,1,9,9","+0040,1","+0020,1","99999,9","02,1,+01128,1,99,9","07,1,+01676,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01128,1,99,9,99,9",,,"10200,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 051850Z 15003KT 9999 -RA FEW037 BKN055 04/02 Q1020=",
"01044099999","2021-01-05T19:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","140,1,N,0015,1","01676,1,9,N","009999,1,9,9","+0040,1","+0020,1","99999,9","04,1,+01128,1,99,9","07,1,+01676,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01128,1,99,9,99,9",,,"10190,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 051950Z 14003KT 9999 -RA SCT037 BKN055 04/02 Q1019=",
"01044099999","2021-01-05T22:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","156,1,N,0017,1","99999,9,9,9","999999,9,9,9","+0045,1","+0024,1","10194,1",,,,,,"010,M,+0045,1","010,N,+0041,1","99999,9,10186,1","6,1,008,1,+999,9",,,,,"4,01,0035,1,104","9,99,0028,1,999","SYN004BUFR",
"01044099999","2021-01-06T01:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","263,1,N,0081,1","99999,9,9,9","999999,9,9,9","+0056,1","+0011,1","10200,1",,,,,,"010,M,+0057,1","010,N,+0052,1","99999,9,10191,1","1,1,006,1,+999,9",,,,"0119,1","4,01,0119,1,271","9,99,0085,1,999","SYN004BUFR",
"01044099999","2021-01-06T06:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","290,1,N,0041,1","00853,1,9,N","009999,1,9,9","+0040,1","+0030,1","99999,9","02,1,+00305,1,99,9","07,1,+00853,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10190,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 060620Z 29008KT 9999 -RA FEW010 BKN028 04/03 Q1019=",
"01044099999","2021-01-06T06:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","260,1,N,0041,1","00853,1,9,N","009999,1,9,9","+0050,1","+0020,1","99999,9","02,1,+00305,1,99,9","07,1,+00853,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10200,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 060650Z 26008KT 9999 -RA FEW010 BKN028 05/02 Q1020=",
"01044099999","2021-01-06T07:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","280,1,N,0051,1","00610,1,9,N","009999,1,9,9","+0040,1","+0030,1","99999,9","02,1,+00305,1,99,9","08,1,+00610,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10200,1,99999,9",,"58,1",,,,,,"MET064METAR ENHK 060720Z 28010KT 9999 -DZRA FEW010 OVC020 04/03 Q1020=",
"01044099999","2021-01-06T07:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","260,1,N,0041,1","01372,1,9,N","009999,1,9,9","+0050,1","+0030,1","99999,9","02,1,+00305,1,99,9","07,1,+01372,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9",,,"10200,1,99999,9",,"61,1",,,,,,"MET062METAR ENHK 060750Z 26008KT 9999 -RA FEW010 BKN045 05/03 Q1020=",
"01044099999","2021-01-06T08:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","270,1,N,0021,1","01951,1,9,N","009999,1,9,9","+0040,1","+0020,1","99999,9","04,1,+00610,1,99,9","07,1,+01951,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10200,1,99999,9",,,,,,,,"MET058METAR ENHK 060850Z 27004KT 9999 SCT020 BKN064 04/02 Q1020=",
"01044099999","2021-01-06T09:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","264,1,N,0021,1","99999,9,9,9","999999,9,9,9","+0045,1","+0023,1","10210,1",,,,,,"010,M,+0046,1","010,N,+0044,1","99999,9,10202,1","2,1,011,1,+999,9",,,,"0061,1","4,01,0061,1,251","9,99,0065,1,999","SYN004BUFR",
"01044099999","2021-01-06T09:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","250,1,V,0015,1","01494,1,9,N","009999,1,9,9","+0040,1","+0020,1","99999,9","04,1,+00610,1,99,9","07,1,+01494,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9",,,"10200,1,99999,9",,,,,,,,"MET066METAR ENHK 060920Z 25003KT 210V280 9999 SCT020 BKN049 04/02 Q1020=",
"01044099999","2021-01-06T09:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","250,1,N,0015,1","01494,1,9,N","009999,1,9,9","+0040,1","+0020,1","99999,9","02,1,+00610,1,99,9","07,1,+01494,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10200,1,99999,9",,,,,,,,"MET058METAR ENHK 060950Z 25003KT 9999 FEW020 BKN049 04/02 Q1020=",
"01044099999","2021-01-06T10:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","140,1,N,0010,1","01676,1,9,N","009999,1,9,9","+0040,1","+0010,1","99999,9","04,1,+01311,1,99,9","07,1,+01676,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01311,1,99,9,99,9",,,"10200,1,99999,9",,,,,,,,"MET058METAR ENHK 061020Z 14002KT 9999 SCT043 BKN055 04/01 Q1020=",
"01044099999","2021-01-06T11:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","146,1,N,0027,1","99999,9,9,9","999999,9,9,9","+0037,1","+0012,1","10210,1",,,,,,"010,M,+0043,1","010,N,+0037,1","99999,9,10201,1","0,1,002,1,+999,9",,,,,"4,01,0043,1,153","9,99,0033,1,999","SYN004BUFR",
"01044099999","2021-01-06T11:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","100,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0030,1","+0010,1","99999,9","04,1,+01433,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01433,1,99,9,99,9",,,"10200,1,99999,9",,,,,,,,"MET051METAR ENHK 061120Z 10006KT 9999 SCT047 03/01 Q1020=",
"01044099999","2021-01-06T11:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","090,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0030,1","+0010,1","99999,9","04,1,+01433,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01433,1,99,9,99,9",,,"10200,1,99999,9",,,,,,,,"MET051METAR ENHK 061150Z 09007KT 9999 SCT047 03/01 Q1020=",
"01044099999","2021-01-06T12:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0030,5","+0010,5","99999,9",,,,,,,,"10200,5,99999,9",,,,,,,,"MET050METAR ENHK 061250Z 11006KT 9999BKN041 03/01 Q1020=","D01      0ADE693"
"01044099999","2021-01-06T13:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","105,1,N,0036,1","99999,9,9,9","999999,9,9,9","+0040,1","+0015,1","10203,1",,,,,,"010,M,+0039,1","010,N,+0030,1","99999,9,10194,1","8,1,007,1,+999,9",,,,"0059,1","4,01,0059,1,085","9,99,0049,1,999","SYN004BUFR",
"01044099999","2021-01-06T13:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","120,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0040,1","+0010,1","99999,9","04,1,+01219,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9",,,"10190,1,99999,9",,,,,,,,"MET051METAR ENHK 061320Z 12007KT 9999 SCT040 04/01 Q1019=",
"01044099999","2021-01-06T13:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","120,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0040,1","+0010,1","99999,9","04,1,+01219,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9",,,"10190,1,99999,9",,,,,,,,"MET051METAR ENHK 061350Z 12008KT 9999 SCT040 04/01 Q1019=",
"01044099999","2021-01-06T14:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","108,1,N,0044,1","99999,9,9,9","999999,9,9,9","+0040,1","+0010,1","10202,1",,,,,,"010,M,+0040,1","010,N,+0037,1","99999,9,10193,1","7,1,008,1,+999,9",,,,"0054,1","4,01,0054,1,110","9,99,0044,1,999","SYN004BUFR",
"01044099999","2021-01-06T14:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0046,1","99999,9,9,N","009999,1,9,9","+0040,1","+0000,1","99999,9","04,1,+01372,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9",,,"10190,1,99999,9",,,,,,,,"MET051METAR ENHK 061420Z 11009KT 9999 SCT045 04/00 Q1019=",
"01044099999","2021-01-06T15:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0040,1","+0010,1","99999,9","04,1,+01219,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9",,,"10190,1,99999,9",,"80,1",,,,,,"MET057METAR ENHK 061550Z 12005KT 9999 -SHRA SCT040 04/01 Q1019=",
"01044099999","2021-01-06T17:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","099,1,N,0058,1","99999,9,9,9","999999,9,9,9","+0040,1","+0005,1","10200,1",,,,,,"010,M,+0040,1","010,N,+0036,1","99999,9,10191,1","7,1,002,1,+999,9",,,,"0075,1","4,01,0075,1,102","9,99,0058,1,999","SYN004BUFR",
"01044099999","2021-01-06T17:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0051,1","22000,1,9,N","009999,1,9,9","+0030,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,99999,9",,"80,1",,,,,,"MET054METAR ENHK 061720Z 11010KT 9999 -SHRA NSC 03/00 Q1019=",
"01044099999","2021-01-06T18:50:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,"10190,1,99999,9",,,,,,,,"MET045METAR ENHK 061850Z 11009KT CAVOK 04/00 Q1019=",
"01044099999","2021-01-06T19:00:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-12","99999","V020","115,1,N,0048,1","99999,9,9,9","999999,9,9,9","+0045,1","+0006,1","10196,1",,,,,,"010,M,+0044,1","010,N,+0036,1","99999,9,10188,1","7,1,003,1,+999,9",,,,"0066,1","4,01,0066,1,099","9,99,0053,1,999","SYN004BUFR",
"01044099999","2021-01-06T19:20:00","4","70.486675","22.139744","6.4","HASVIK, NO","FM-15","99999","V020","110,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,,,"10190,1,99999,9",,,,,,,,"MET045METAR ENHK 061920Z 11010KT CAVOK 04/00 Q1019=",
